Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,ax,ay,az,PAD,Packet (hex)
832,OK,758333605,43690,170,5,3,127,4096,83460050862,8207322690,758333605,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f0010ae4f9b6e1300000042ce31e901000000a540332dcccccccc
838,OK,2780804917,43690,170,5,3,127,4096,83461050820,8208322648,2780804917,3435973836,2,2,18,4096,0200020012000010aaaaaa05037f0010c491aa6e13000000581041e90100000035b7bfa5cccccccc
844,OK,258436375,43690,170,5,3,127,4096,83462051929,8209323757,258436375,3435973836,-2,8,16,4096,feff080010000010aaaaaa05037f001059d8b96e13000000ed5650e901000000176d670fcccccccc
850,OK,3882160092,43690,170,5,3,127,4096,83463052906,8210324734,3882160092,3435973836,0,6,14,4096,000006000e000010aaaaaa05037f00106a1ec96e13000000fe9c5fe901000000dc0f65e7cccccccc
856,OK,1430566905,43690,170,5,3,127,4096,83464054773,8211326601,1430566905,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f0010f567d86e1300000089e66ee901000000f9b74455cccccccc
862,OK,3028932935,43690,170,5,3,127,4096,83465054906,8212326734,3028932935,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010baaae76e130000004e297ee90100000047d989b4cccccccc
868,OK,654998224,43690,170,5,3,127,4096,83466055839,8213327667,654998224,3435973836,-2,4,12,4096,feff04000c000010aaaaaa05037f00109ff0f66e13000000336f8de901000000d07a0a27cccccccc
874,OK,1051507863,43690,170,5,3,127,4096,83467057008,8214328836,1051507863,3435973836,4,0,22,4096,0400000016000010aaaaaa05037f00107037066f1300000004b69ce90100000097bcac3ecccccccc
880,OK,3650767539,43690,170,5,3,127,4096,83468058936,8215330765,3650767539,3435973836,2,4,12,4096,020004000c000010aaaaaa05037f00103881156f13000000cdffabe901000000b34a9ad9cccccccc
886,OK,3848128812,43690,170,5,3,127,4096,83469058860,8216330688,3848128812,3435973836,0,2,14,4096,000002000e000010aaaaaa05037f00102cc3246f13000000c041bbe9010000002cc95de5cccccccc
892,OK,663160937,43690,170,5,3,127,4096,83470059924,8217331752,663160937,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f00109409346f130000002888cae90100000069088727cccccccc
898,OK,2581822794,43690,170,5,3,127,4096,83471060754,8218332582,2581822794,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f0010124f436f13000000a6cdd9e9010000004a7de399cccccccc
904,OK,2772292866,43690,170,5,3,127,4096,83472062857,8219334685,2772292866,3435973836,-4,0,20,4096,fcff000014000010aaaaaa05037f00108999526f130000001d18e9e90100000002d53da5cccccccc
910,OK,2939986868,43690,170,5,3,127,4096,83473062831,8220334659,2939986868,3435973836,2,0,14,4096,020000000e000010aaaaaa05037f0010afdb616f13000000435af8e901000000b4a33cafcccccccc
916,OK,2101764183,43690,170,5,3,127,4096,83474063819,8221335647,2101764183,3435973836,0,0,10,4096,000000000a000010aaaaaa05037f0010cb21716f130000005fa007ea010000005760467dcccccccc
922,OK,1736456830,43690,170,5,3,127,4096,83475064865,8222336693,1736456830,3435973836,2,0,14,4096,020000000e000010aaaaaa05037f00102168806f13000000b5e616ea010000007e3a8067cccccccc
928,OK,3437857234,43690,170,5,3,127,4096,83476066940,8223338768,3437857234,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f00107cb28f6f13000000103126ea01000000d289e9cccccccccc
934,OK,2576718657,43690,170,5,3,127,4096,83477066750,8224338579,2576718657,3435973836,0,0,14,4096,000000000e000010aaaaaa05037f0010fef39e6f13000000937235ea01000000419b9599cccccccc
940,OK,3213150483,43690,170,5,3,127,4096,83478067929,8225339757,3213150483,3435973836,4,0,14,4096,040000000e000010aaaaaa05037f0010d93aae6f130000006db944ea0100000013c984bfcccccccc
946,OK,1895371833,43690,170,5,3,127,4096,83479068750,8226340578,1895371833,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f00104e80bd6f13000000e2fe53ea010000003914f970cccccccc
952,OK,1307172776,43690,170,5,3,127,4096,83480070851,8227342679,1307172776,3435973836,-2,2,16,4096,feff020010000010aaaaaa05037f0010c3cacc6f13000000574963ea01000000a8dfe94dcccccccc
958,OK,1190349437,43690,170,5,3,127,4096,83481070888,8228342716,1190349437,3435973836,-2,2,16,4096,feff020010000010aaaaaa05037f0010280ddc6f13000000bc8b72ea010000007d4af346cccccccc
964,OK,2571399513,43690,170,5,3,127,4096,83482071927,8229343755,2571399513,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f00107753eb6f130000000bd281ea0100000059714499cccccccc
970,OK,642190858,43690,170,5,3,127,4096,83483072747,8230344575,642190858,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f0010eb98fa6f130000007f1791ea010000000a0e4726cccccccc
976,OK,3874767083,43690,170,5,3,127,4096,83484074780,8231346608,3874767083,3435973836,-2,0,16,4096,feff000010000010aaaaaa05037f00101ce3097013000000b061a0ea01000000eb40f4e6cccccccc
982,OK,3782974452,43690,170,5,3,127,4096,83485074842,8232346670,3782974452,3435973836,2,0,12,4096,020000000c000010aaaaaa05037f00109a251970130000002ea4afea01000000f49b7be1cccccccc
988,OK,498607057,43690,170,5,3,127,4096,83486075734,8233347562,498607057,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f0010566b287013000000eae9beea01000000d123b81dcccccccc
994,OK,3468998279,43690,170,5,3,127,4096,83487076832,8234348660,3468998279,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f0010e0b13770130000007430ceea0100000087b6c4cecccccccc
1000,OK,2071772948,43690,170,5,3,127,4096,83488078857,8235350685,2071772948,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f001009fc4670130000009d7addea0100000014bf7c7bcccccccc
1006,OK,1501535682,43690,170,5,3,127,4096,83489078822,8236350650,1501535682,3435973836,4,0,12,4096,040000000c000010aaaaaa05037f0010263e567013000000babcecea01000000c29d7f59cccccccc
1012,OK,325045720,43690,170,5,3,127,4096,83490079845,8237351673,325045720,3435973836,2,4,18,4096,0200040012000010aaaaaa05037f00106584657013000000f902fcea01000000d8cd5f13cccccccc
1018,OK,1035467092,43690,170,5,3,127,4096,83491080838,8238352666,1035467092,3435973836,4,2,18,4096,0400020012000010aaaaaa05037f001086ca7470130000001a490beb0100000054f9b73dcccccccc
1024,OK,1920260936,43690,170,5,3,127,4096,83492082854,8239354682,1920260936,3435973836,2,0,12,4096,020000000c000010aaaaaa05037f0010a6148470130000003a931aeb0100000048db7472cccccccc
1030,OK,2553265084,43690,170,5,3,127,4096,83493082837,8240354665,2553265084,3435973836,2,0,14,4096,020000000e000010aaaaaa05037f0010d55693701300000069d529eb01000000bcbb2f98cccccccc
1036,OK,1143843312,43690,170,5,3,127,4096,83494083746,8241355574,1143843312,3435973836,0,0,14,4096,000000000e000010aaaaaa05037f0010a29ca27013000000361b39eb01000000f0a92d44cccccccc
1042,OK,2276571865,43690,170,5,3,127,4096,83495084837,8242356665,2276571865,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f001025e3b17013000000b96148eb01000000d9bab187cccccccc
1048,OK,117707135,43690,170,5,3,127,4096,83496086756,8243358584,117707135,3435973836,4,0,16,4096,0400000010000010aaaaaa05037f0010e42cc1701300000078ab57eb010000007f110407cccccccc
1054,OK,3076867208,43690,170,5,3,127,4096,83497086948,8244358776,3076867208,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f0010e46fd0701300000078ee66eb01000000884465b7cccccccc
1060,OK,1546437520,43690,170,5,3,127,4096,83498087831,8245359659,1546437520,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f001097b5df70130000002b3476eb0100000090c32c5ccccccccc
1066,OK,3699318748,43690,170,5,3,127,4096,83499088929,8246360757,3699318748,3435973836,6,0,18,4096,0600000012000010aaaaaa05037f001021fcee7013000000b57a85eb01000000dc1f7fdccccccccc
1072,OK,645097382,43690,170,5,3,127,4096,83500090850,8247362678,645097382,3435973836,2,0,24,4096,0200000018000010aaaaaa05037f0010e245fe701300000076c494eb01000000a6677326cccccccc
1078,OK,2846389395,43690,170,5,3,127,4096,83501090920,8248362748,2846389395,3435973836,-2,6,18,4096,feff060012000010aaaaaa05037f001068880d7113000000fc06a4eb010000009374a8a9cccccccc
1084,OK,2173242583,43690,170,5,3,127,4096,83502091733,8249363561,2173242583,3435973836,2,0,12,4096,020000000c000010aaaaaa05037f0010d5cd1c7113000000694cb3eb01000000d70c8981cccccccc
1090,OK,3824276656,43690,170,5,3,127,4096,83503092944,8250364772,3824276656,3435973836,2,0,14,4096,020000000e000010aaaaaa05037f0010d0142c71130000006493c2eb01000000b0d4f1e3cccccccc
1096,OK,3005981645,43690,170,5,3,127,4096,83504094761,8251366589,3005981645,3435973836,-2,0,12,4096,feff00000c000010aaaaaa05037f0010295e3b7113000000bddcd1eb01000000cda32bb3cccccccc
1102,OK,1788519198,43690,170,5,3,127,4096,83505094745,8252366573,1788519198,3435973836,0,2,18,4096,0000020012000010aaaaaa05037f001059a04a7113000000ed1ee1eb010000001ea39a6acccccccc
1108,OK,575194073,43690,170,5,3,127,4096,83506095836,8253367664,575194073,3435973836,0,2,24,4096,0000020018000010aaaaaa05037f0010dce65971130000007065f0eb01000000d9c34822cccccccc
1114,OK,3771408253,43690,170,5,3,127,4096,83507096829,8254368657,3771408253,3435973836,4,0,10,4096,040000000a000010aaaaaa05037f0010fd2c69711300000091abffeb010000007d1fcbe0cccccccc
1120,OK,2337085987,43690,170,5,3,127,4096,83508098949,8255370777,2337085987,3435973836,-2,0,14,4096,feff00000e000010aaaaaa05037f0010857778711300000019f60eec01000000231a4d8bcccccccc
1126,OK,3817184418,43690,170,5,3,127,4096,83509098830,8256370658,3817184418,3435973836,0,2,18,4096,0000020012000010aaaaaa05037f00104eb9877113000000e2371eec01000000a29c85e3cccccccc
1132,OK,1692906914,43690,170,5,3,127,4096,83510099823,8257371651,1692906914,3435973836,6,0,18,4096,0600000012000010aaaaaa05037f00106fff967113000000037e2dec01000000a2b5e764cccccccc
1138,OK,2157635145,43690,170,5,3,127,4096,83511100837,8258372665,2157635145,3435973836,2,0,20,4096,0200000014000010aaaaaa05037f0010a545a6711300000039c43cec0100000049e69a80cccccccc
1144,OK,2056693997,43690,170,5,3,127,4096,83512102773,8259374601,2056693997,3435973836,6,0,20,4096,0600000014000010aaaaaa05037f0010758fb57113000000090e4cec01000000eda8967acccccccc
1150,OK,3835471054,43690,170,5,3,127,4096,83513102845,8260374673,3835471054,3435973836,0,2,18,4096,0000020012000010aaaaaa05037f0010fdd1c4711300000091505bec01000000cea49ce4cccccccc
1156,OK,3044716258,43690,170,5,3,127,4096,83514103910,8261375738,3044716258,3435973836,-2,0,20,4096,feff000014000010aaaaaa05037f00106618d47113000000fa966aec01000000e2ae7ab5cccccccc
1162,OK,934938428,43690,170,5,3,127,4096,83515104922,8262376750,934938428,3435973836,4,0,18,4096,0400000012000010aaaaaa05037f00109a5ee371130000002edd79ec010000003c07ba37cccccccc
1168,OK,2848073515,43690,170,5,3,127,4096,83516106763,8263378591,2848073515,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f00100ba8f271130000009f2689ec010000002b27c2a9cccccccc
1174,OK,967418399,43690,170,5,3,127,4096,83517106738,8264378566,967418399,3435973836,0,-4,20,4096,0000fcff14000010aaaaaa05037f001032ea017213000000c66898ec010000001fa2a939cccccccc
1180,OK,2639590900,43690,170,5,3,127,4096,83518107837,8265379666,2639590900,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f0010bd3011721300000052afa7ec01000000f4f5549dcccccccc
1186,OK,475393966,43690,170,5,3,127,4096,83519108911,8266380739,475393966,3435973836,4,0,20,4096,0400000014000010aaaaaa05037f00102f77207213000000c3f5b6ec01000000aeef551ccccccccc
1192,OK,1989842715,43690,170,5,3,127,4096,83520110760,8267382588,1989842715,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f0010a8c02f72130000003c3fc6ec010000001b979a76cccccccc
1198,OK,2437123132,43690,170,5,3,127,4096,83521110735,8268382563,2437123132,3435973836,-2,0,14,4096,feff00000e000010aaaaaa05037f0010cf023f72130000006381d5ec010000003c8c4391cccccccc
1204,OK,1307719803,43690,170,5,3,127,4096,83522111826,8269383654,1307719803,3435973836,6,0,12,4096,060000000c000010aaaaaa05037f001052494e7213000000e6c7e4ec010000007b38f24dcccccccc
1210,OK,1174487227,43690,170,5,3,127,4096,83523112918,8270384746,1174487227,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f0010d68f5d72130000006a0ef4ec01000000bb400146cccccccc
1216,OK,1299041695,43690,170,5,3,127,4096,83524114863,8271386691,1299041695,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f0010afd96c7213000000435803ed010000009fcd6d4dcccccccc
1222,OK,1544569542,43690,170,5,3,127,4096,83525114837,8272386665,1544569542,3435973836,-2,0,20,4096,feff000014000010aaaaaa05037f0010d51b7c7213000000699a12ed01000000c642105ccccccccc
1228,OK,3230342162,43690,170,5,3,127,4096,83526115919,8273387747,3230342162,3435973836,0,0,10,4096,000000000a000010aaaaaa05037f00104f628b7213000000e3e021ed01000000121c8bc0cccccccc
1234,OK,3616421404,43690,170,5,3,127,4096,83527116827,8274388656,3616421404,3435973836,4,0,16,4096,0400000010000010aaaaaa05037f00101ba89a7213000000b02631ed010000001c368ed7cccccccc
1240,OK,911128389,43690,170,5,3,127,4096,83528118765,8275390593,911128389,3435973836,-2,0,14,4096,feff00000e000010aaaaaa05037f0010edf1a97213000000817040ed0100000045b74e36cccccccc
1246,OK,1292314361,43690,170,5,3,127,4096,83529118793,8276390621,1292314361,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f00104934b97213000000ddb24fed01000000f926074dcccccccc
1252,OK,2215125995,43690,170,5,3,127,4096,83530119926,8277391754,2215125995,3435973836,2,2,12,4096,020002000c000010aaaaaa05037f0010f67ac872130000008af95eed01000000eb230884cccccccc
1258,OK,3109868928,43690,170,5,3,127,4096,83531120930,8278392758,3109868928,3435973836,2,0,16,4096,0200000010000010aaaaaa05037f001022c1d77213000000b63f6eed0100000080d55cb9cccccccc
1264,OK,1813152613,43690,170,5,3,127,4096,83532122858,8279394686,1813152613,3435973836,4,0,18,4096,0400000012000010aaaaaa05037f0010ea0ae772130000007e897ded010000006583126ccccccccc
1270,OK,740336102,43690,170,5,3,127,4096,83533122824,8280394652,740336102,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f0010084df672130000009ccb8ced01000000e6a1202ccccccccc
1276,OK,779014494,43690,170,5,3,127,4096,83534123906,8281395734,779014494,3435973836,0,0,20,4096,0000000014000010aaaaaa05037f0010829305731300000016129ced010000005ed16e2ecccccccc
1282,OK,2264685496,43690,170,5,3,127,4096,83535124798,8282396626,2264685496,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f00103ed9147313000000d257abed01000000b85bfc86cccccccc
1289,OK,425525815,43690,170,5,3,127,4096,83536125733,8283397561,425525815,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f0010251f247313000000b99dbaed0100000037025d19cccccccc
1295,OK,2112019608,43690,170,5,3,127,4096,83537126839,8284398667,2112019608,3435973836,4,0,18,4096,0400000012000010aaaaaa05037f0010b7653373130000004be4c9ed0100000098dce27dcccccccc
1301,OK,588334242,43690,170,5,3,127,4096,83538127747,8285399575,588334242,3435973836,0,6,18,4096,0000060012000010aaaaaa05037f001083ab427313000000172ad9ed01000000a2441123cccccccc
1307,OK,3891923934,43690,170,5,3,127,4096,83539130014,8286401842,3891923934,3435973836,4,0,14,4096,040000000e000010aaaaaa05037f00109ef65173130000003275e8ed01000000de0bfae7cccccccc
1313,OK,1312230061,43690,170,5,3,127,4096,83540129921,8287401749,1312230061,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010813861731300000015b7f7ed01000000ad0a374ecccccccc
1319,OK,2492983463,43690,170,5,3,127,4096,83541130838,8288402666,2492983463,3435973836,4,0,14,4096,040000000e000010aaaaaa05037f0010567e707313000000eafc06ee01000000a7e89794cccccccc
1325,OK,2724011401,43690,170,5,3,127,4096,83542131919,8289403748,2724011401,3435973836,0,0,14,4096,000000000e000010aaaaaa05037f0010cfc47f7313000000644316ee01000000891d5da2cccccccc
1331,OK,413934070,43690,170,5,3,127,4096,83543134012,8290405840,413934070,3435973836,-4,4,16,4096,fcff040010000010aaaaaa05037f00103c0f8f7313000000d08d25ee01000000f621ac18cccccccc
1337,OK,914670332,43690,170,5,3,127,4096,83544133832,8291405660,914670332,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010c8509e73130000005ccf34ee01000000fcc28436cccccccc
1343,OK,2583748674,43690,170,5,3,127,4096,83545134826,8292406654,2583748674,3435973836,2,4,16,4096,0200040010000010aaaaaa05037f0010ea96ad73130000007e1544ee0100000042e0009acccccccc
1349,OK,4146746596,43690,170,5,3,127,4096,83546135866,8293407694,4146746596,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f00103addbc7313000000ce5b53ee01000000e4542af7cccccccc
1355,OK,985909364,43690,170,5,3,127,4096,83547137933,8294409761,985909364,3435973836,-2,2,20,4096,feff020014000010aaaaaa05037f00108d27cc731300000021a662ee0100000074c8c33acccccccc
1361,OK,2405662927,43690,170,5,3,127,4096,83548137846,8295409674,2405662927,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f00107669db73130000000ae871ee01000000cf80638fcccccccc
1367,OK,3405703254,43690,170,5,3,127,4096,83549138832,8296410660,3405703254,3435973836,0,0,18,4096,0000000012000010aaaaaa05037f001090afea7313000000242e81ee0100000056e8fecacccccccc
1373,OK,2456570199,43690,170,5,3,127,4096,83550139845,8297411673,2456570199,3435973836,4,0,14,4096,040000000e000010aaaaaa05037f0010c5f5f97313000000597490ee0100000057496c92cccccccc
1379,OK,2998454987,43690,170,5,3,127,4096,83551141938,8298413766,2998454987,3435973836,-4,2,18,4096,fcff020012000010aaaaaa05037f00103240097413000000c6be9fee01000000cbcab8b2cccccccc
1385,OK,2219320653,43690,170,5,3,127,4096,83552141880,8299413708,2219320653,3435973836,0,0,20,4096,0000000014000010aaaaaa05037f00103882187413000000cc00afee010000004d254884cccccccc
1391,OK,427846403,43690,170,5,3,127,4096,83553142743,8300414571,427846403,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010d7c72774130000006b46beee01000000036b8019cccccccc
1397,OK,4258785455,43690,170,5,3,127,4096,83554143826,8301415654,4258785455,3435973836,2,2,16,4096,0200020010000010aaaaaa05037f0010520e377413000000e68ccdee01000000afe8d7fdcccccccc
1403,OK,2547564451,43690,170,5,3,127,4096,83555145945,8302417773,2547564451,3435973836,0,0,12,4096,000000000c000010aaaaaa05037f0010d9584674130000006dd7dcee01000000a3bfd897cccccccc
1409,OK,1419198269,43690,170,5,3,127,4096,83556145756,8303417584,1419198269,3435973836,6,0,16,4096,0600000010000010aaaaaa05037f00105c9a557413000000f018ecee010000003d3f9754cccccccc
1415,OK,2219257772,43690,170,5,3,127,4096,83557146750,8304418578,2219257772,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f00107ee0647413000000125ffbee01000000ac2f4784cccccccc
1420,OK,2976797958,43690,170,5,3,127,4096,83558147867,8305419695,2976797958,3435973836,4,0,12,4096,040000000c000010aaaaaa05037f00101b27747413000000afa50aef0100000006556eb1cccccccc
1426,OK,1198537556,43690,170,5,3,127,4096,83559148836,8306420665,1198537556,3435973836,4,0,14,4096,040000000e000010aaaaaa05037f0010246d837413000000b9eb19ef01000000543b7047cccccccc
1432,OK,3903089921,43690,170,5,3,127,4096,83560150756,8307422584,3903089921,3435973836,0,0,14,4096,000000000e000010aaaaaa05037f0010e4b6927413000000783529ef01000000016da4e8cccccccc
1438,OK,267091795,43690,170,5,3,127,4096,83561150834,8308422662,267091795,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f001072f9a17413000000067838ef01000000537feb0fcccccccc
1444,OK,3405197442,43690,170,5,3,127,4096,83562151908,8309423736,3405197442,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f0010e43fb1741300000078be47ef010000008230f7cacccccccc
1450,OK,4205352285,43690,170,5,3,127,4096,83563152747,8310424575,4205352285,3435973836,0,2,14,4096,000002000e000010aaaaaa05037f00106b85c07413000000ff0357ef010000005d95a8facccccccc
1456,OK,2386985087,43690,170,5,3,127,4096,83564154771,8311426599,2386985087,3435973836,2,0,14,4096,020000000e000010aaaaaa05037f001093cfcf7413000000274e66ef010000007f80468ecccccccc
1462,OK,2853105750,43690,170,5,3,127,4096,83565154928,8312426756,2853105750,3435973836,-2,0,18,4096,feff000012000010aaaaaa05037f00107012df7413000000049175ef0100000056f00eaacccccccc
1468,OK,2290822559,43690,170,5,3,127,4096,83566155932,8313427760,2290822559,3435973836,6,-6,14,4096,0600faff0e000010aaaaaa05037f00109c58ee741300000030d784ef010000009f2d8b88cccccccc
1474,OK,1029367418,43690,170,5,3,127,4096,83567156745,8314428573,1029367418,3435973836,0,0,16,4096,0000000010000010aaaaaa05037f0010099efd74130000009d1c94ef010000007ae65a3dcccccccc
1480,OK,2253370138,43690,170,5,3,127,4096,83568158777,8315430605,2253370138,3435973836,2,2,18,4096,0200020012000010aaaaaa05037f001039e80c7513000000cd66a3ef010000001ab34f86cccccccc
1486,OK,2877153489,43690,170,5,3,127,4096,83569159005,8316430833,2877153489,3435973836,2,2,12,4096,020002000c000010aaaaaa05037f00105d2b1c7513000000f1a9b2ef01000000d1e07dabcccccccc
1492,OK,91389438,43690,170,5,3,127,4096,83570159747,8317431575,91389438,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f001083702b751300000017efc1ef01000000fe7d7205cccccccc
1498,OK,986647303,43690,170,5,3,127,4096,83571160837,8318432665,986647303,3435973836,-2,0,12,4096,feff00000c000010aaaaaa05037f001005b73a75130000009935d1ef01000000070bcf3acccccccc
1504,OK,4064297717,43690,170,5,3,127,4096,83572162766,8319434594,4064297717,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010ce004a7513000000627fe0ef01000000f54240f2cccccccc
1510,OK,2722115671,43690,170,5,3,127,4096,83573162933,8320434761,2722115671,3435973836,2,0,18,4096,0200000012000010aaaaaa05037f0010b54359751300000049c2efef01000000573040a2cccccccc
1516,OK,1544658166,43690,170,5,3,127,4096,83574164006,8321435835,1544658166,3435973836,-2,4,16,4096,feff040010000010aaaaaa05037f0010268a687513000000bb08ffef01000000f69c115ccccccccc
1522,OK,1802914127,43690,170,5,3,127,4096,83575164819,8322436647,1802914127,3435973836,0,0,26,4096,000000001a000010aaaaaa05037f001093cf777513000000274e0ef0010000004f49766bcccccccc
