pwr_ctr,az
5.0213,290.73
5.0225,290.75
5.0233,290.77
5.0241,290.81
5.026,290.84
5.0277,290.87
5.0289,290.9
5.03,290.91
5.031,290.94
5.0326,290.96
5.034,290.98
5.0351,291
5.0361,291.02
5.037,291.04
5.038,291.06
5.0388,291.08
5.0396,291.1
5.0403,291.11
5.0411,291.13
5.0421,291.15
5.0431,291.18
5.0444,291.21
5.0458,291.24
5.0473,291.27
5.0488,291.28
5.0498,291.3
5.0508,291.33
5.052,291.36
5.0534,291.38
5.0544,291.4
5.0554,291.42
5.0564,291.44
5.0577,291.47
5.0591,291.5
5.0606,291.54
5.0623,291.57
5.0642,291.6
5.0649,291.62
5.0659,291.62
5.0668,291.65
5.0682,291.66
5.069,291.68
5.0697,291.7
5.0705,291.72
5.0712,291.73
5.072,291.74
5.0727,291.76
5.0735,291.78
5.0742,291.8
5.0753,291.83
5.0767,291.86
5.078,291.88
5.0791,291.89
5.0799,291.91
5.0807,291.92
5.0815,291.95
5.0827,291.98
5.0839,292
5.0849,292.02
5.0858,292.02
5.0866,292.04
5.0874,292.06
5.0882,292.08
5.0892,292.1
5.0902,292.12
5.0912,292.14
5.0921,292.16
5.0931,292.18
5.094,292.21
5.0953,292.24
5.0968,292.27
5.0981,292.27
5.0994,292.3
5.1006,292.35
5.1019,292.37
5.103,292.37
5.104,292.4
5.1052,292.43
5.1061,292.45
5.1068,292.45
5.1079,292.47
5.1087,292.49
5.1095,292.51
5.1102,292.52
5.1109,292.54
5.1117,292.55
5.1124,292.56
5.1132,292.58
5.1142,292.61
5.1152,292.63
5.1166,292.67
5.1181,292.71
5.1198,292.74
5.1214,292.75
5.1223,292.77
5.1233,292.79
5.1242,292.81
5.1249,292.82
5.1257,292.83
5.1264,292.85
5.1274,292.87
5.1284,292.9
5.1297,292.92
5.1305,292.93
5.1312,292.94
5.132,292.97
5.133,292.99
5.1343,293.03
5.1361,293.07
5.1381,293.1
5.1391,293.12
5.1399,293.12
5.1406,293.14
5.1419,293.16
5.1428,293.18
5.1437,293.2
5.1444,293.21
5.1451,293.22
5.1458,293.24
5.1465,293.25
5.1472,293.27
5.1482,293.3
5.1495,293.33
5.151,293.36
5.1527,293.4
5.1544,293.45
5.1563,293.45
5.1574,293.46
5.1582,293.5
5.1591,293.53
5.1603,293.53
5.1611,293.55
5.162,293.58
5.163,293.59
5.1638,293.6
5.1645,293.62
5.1653,293.64
5.166,293.66
5.167,293.68
5.1683,293.71
5.1698,293.74
5.1715,293.77
5.1729,293.79
5.1738,293.82
5.1745,293.83
5.1751,293.84
5.1758,293.86
5.1766,293.87
5.1773,293.89
5.178,293.91
5.179,293.94
5.1804,293.97
5.1821,293.99
5.1832,294.01
5.184,294.03
5.1848,294.04
5.1857,294.06
5.1865,294.09
5.1877,294.12
5.1891,294.15
5.1902,294.15
5.1913,294.17
5.1921,294.19
5.193,294.21
5.1939,294.23
5.1948,294.25
5.1956,294.27
5.1969,294.29
5.1976,294.3
5.1984,294.32
5.1993,294.34
5.2001,294.36
5.201,294.37
5.2019,294.4
5.203,294.41
5.2037,294.43
5.2044,294.44
5.2051,294.46
5.2058,294.47
5.2065,294.49
5.2072,294.5
5.2082,294.52
5.209,294.53
5.2097,294.55
5.2104,294.57
5.2111,294.58
5.2118,294.6
5.2125,294.61
5.2132,294.63
5.2142,294.65
5.2152,294.68
5.2165,294.69
5.2173,294.71
5.2181,294.72
5.2188,294.74
5.2196,294.76
5.2207,294.8
5.222,294.81
5.2228,294.82
5.2235,294.84
5.2242,294.85
5.225,294.87
5.2257,294.88
5.2265,294.91
5.2275,294.93
5.2285,294.94
5.2294,294.96
5.2303,294.98
5.2315,295.01
5.2328,295.05
5.2343,295.07
5.2354,295.08
5.2361,295.1
5.2369,295.11
5.2377,295.13
5.2386,295.15
5.2398,295.18
5.2411,295.21
5.2426,295.23
5.2438,295.25
5.2448,295.27
5.2455,295.28
5.2463,295.3
5.247,295.32
5.2477,295.33
5.2484,295.35
5.2494,295.38
5.2507,295.42
5.2523,295.46
5.2541,295.5
5.2563,295.55
5.2584,295.58
5.2595,295.57
5.2604,295.6
5.2617,295.63
5.2628,295.66
5.2635,295.66
5.2642,295.67
5.2649,295.69
5.2657,295.71
5.2666,295.73
5.2678,295.77
5.2693,295.81
5.271,295.81
5.2721,295.84
5.273,295.86
5.2739,295.88
5.2747,295.89
5.2756,295.92
5.2768,295.95
5.2781,295.97
5.2794,296
5.2808,296.04
5.2824,296.07
5.284,296.12
5.2857,296.14
5.2871,296.15
5.2881,296.16
5.2889,296.19
5.2897,296.22
5.2908,296.24
5.2918,296.26
5.293,296.27
5.2938,296.29
5.2944,296.3
5.2952,296.33
5.2963,296.35
5.2973,296.37
5.2983,296.39
5.2993,296.42
5.3006,296.45
5.3023,296.49
5.3042,296.54
5.3064,296.6
5.3088,296.63
5.3098,296.65
5.3111,296.65
5.3121,296.67
5.3132,296.71
5.3139,296.73
5.3153,296.74
5.3166,296.77
5.3174,296.79
5.3181,296.81
5.3192,296.83
5.3202,296.85
5.3215,296.88
5.323,296.9
5.3239,296.93
5.3253,296.97
5.3261,296.98
5.3271,297
5.328,296.99
5.3287,297.02
5.3294,297.05
5.3306,297.05
5.3312,297.07
5.3319,297.08
5.3326,297.1
5.3333,297.11
5.3339,297.13
5.3346,297.14
5.3353,297.17
5.3362,297.18
5.3369,297.19
5.3376,297.21
5.3383,297.22
5.339,297.24
5.3397,297.26
5.3407,297.29
5.3419,297.31
5.3432,297.35
5.3447,297.36
5.3455,297.37
5.3462,297.38
5.347,297.4
5.3477,297.41
5.3483,297.43
5.349,297.45
5.3497,297.46
5.3504,297.47
5.351,297.49
5.3517,297.5
5.3524,297.52
5.3533,297.55
5.3546,297.57
5.3556,297.6
5.3568,297.6
5.3577,297.63
5.3587,297.65
5.3595,297.67
5.3603,297.69
5.3611,297.7
5.3617,297.72
5.3629,297.75
5.3637,297.77
5.3644,297.78
5.3652,297.77
5.366,297.81
5.3667,297.82
5.3675,297.84
5.3682,297.85
5.3689,297.86
5.3695,297.87
5.3702,297.89
5.3711,297.93
5.3723,297.94
5.3731,297.95
5.3738,297.97
5.3745,297.98
5.3752,297.99
5.3759,298.01
5.3768,298.03
5.3778,298.04
5.3785,298.06
5.3791,298.07
5.3798,298.09
5.3804,298.11
5.3813,298.14
5.3824,298.17
5.3838,298.18
5.3846,298.2
5.3858,298.22
5.3866,298.24
5.3875,298.26
5.3883,298.28
5.3894,298.3
5.3905,298.33
5.3918,298.36
5.3931,298.38
5.394,298.4
5.3949,298.41
5.3958,298.44
5.397,298.47
5.3985,298.51
5.4002,298.53
5.4011,298.54
5.4019,298.57
5.4034,298.6
5.4045,298.62
5.4056,298.64
5.4068,298.66
5.4077,298.68
5.4086,298.71
5.4095,298.72
5.4105,298.74
5.4114,298.76
5.4122,298.77
5.413,298.79
5.414,298.82
5.4151,298.84
5.4158,298.85
5.4165,298.87
5.4172,298.88
5.4179,298.9
5.4188,298.92
5.4198,298.95
5.4211,298.98
5.4223,299
5.4236,299.02
5.4248,299.04
5.4255,299.06
5.4262,299.07
5.4269,299.09
5.4276,299.1
5.4283,299.12
5.429,299.13
5.4297,299.15
5.4304,299.17
5.4315,299.2
5.4328,299.22
5.4339,299.22
5.4345,299.24
5.4352,299.26
5.4358,299.28
5.4367,299.3
5.4375,299.32
5.4388,299.35
5.4403,299.39
5.442,299.4
5.4429,299.43
5.4437,299.45
5.4448,299.48
5.4461,299.5
5.4468,299.51
5.4476,299.53
5.4487,299.55
5.4495,299.56
5.4503,299.58
5.4509,299.59
5.4515,299.61
5.4521,299.62
5.4528,299.63
5.4534,299.65
5.454,299.66
5.4549,299.68
5.4559,299.7
5.4568,299.72
5.4577,299.75
5.4589,299.78
5.4604,299.81
5.4616,299.82
5.4623,299.83
5.4629,299.85
5.4635,299.86
5.4642,299.87
5.4648,299.89
5.4655,299.9
5.4661,299.92
5.4668,299.94
5.4677,299.93
5.4684,299.96
5.4691,299.99
5.47,300
5.4708,300.02
5.4715,300.03
5.4722,300.05
5.4732,300.08
5.4743,300.1
5.4754,300.12
5.4761,300.13
5.4769,300.15
5.4777,300.17
5.4784,300.18
5.4791,300.19
5.4798,300.21
5.4805,300.23
5.4814,300.25
5.4826,300.28
5.4839,300.31
5.4852,300.32
5.4861,300.34
5.4871,300.37
5.4882,300.39
5.489,300.4
5.4897,300.42
5.4905,300.44
5.4915,300.47
5.4927,300.5
5.4942,300.53
5.4952,300.55
5.496,300.56
5.4967,300.55
5.4972,300.58
5.4988,300.6
5.4996,300.64
5.5003,300.65
5.501,300.65
5.5017,300.67
5.5024,300.7
5.5032,300.71
5.504,300.72
5.5046,300.74
5.5053,300.75
5.506,300.76
5.5066,300.78
5.5073,300.8
5.5083,300.83
5.5096,300.85
5.5107,300.85
5.5115,300.88
5.5123,300.9
5.5131,300.91
5.5139,300.93
5.5145,300.94
5.5152,300.96
5.5158,300.98
5.5166,300.99
5.5175,301.02
5.5187,301.05
5.5202,301.09
5.5219,301.1
5.5226,301.12
5.5233,301.13
5.524,301.16
5.525,301.19
5.5262,301.21
5.5273,301.23
5.5282,301.24
5.5292,301.26
5.5299,301.27
5.5306,301.29
5.5313,301.3
5.5319,301.31
5.5325,301.32
5.5331,301.32
5.5341,301.35
5.5351,301.37
5.5363,301.4
5.5371,301.42
5.5381,301.42
5.5389,301.44
5.54,301.49
5.5409,301.5
5.5416,301.51
5.5423,301.52
5.543,301.54
5.5437,301.55
5.5443,301.56
5.545,301.58
5.5459,301.6
5.547,301.61
5.5476,301.64
5.5484,301.65
5.5491,301.67
5.5499,301.68
5.5506,301.7
5.5513,301.71
5.552,301.72
5.5527,301.75
5.5536,301.76
5.5544,301.78
5.5551,301.79
5.5558,301.81
5.5567,301.83
5.5577,301.85
5.5583,301.86
5.559,301.87
5.5597,301.89
5.5606,301.91
5.5615,301.94
5.5627,301.96
5.5637,301.98
5.5645,301.99
5.5652,302.01
5.5657,302.02
5.5663,302.03
5.5669,302.04
5.5677,302.07
5.5688,302.1
5.5701,302.12
5.5711,302.13
5.5717,302.15
5.5723,302.16
5.573,302.17
5.5736,302.19
5.5742,302.2
5.5748,302.21
5.5755,302.22
5.5761,302.24
5.5768,302.26
5.5774,302.27
5.578,302.28
5.5789,302.3
5.5795,302.31
5.5802,302.33
5.5808,302.34
5.5814,302.35
5.5821,302.37
5.5827,302.38
5.5834,302.4
5.5843,302.43
5.5855,302.46
5.5867,302.45
5.5875,302.48
5.5884,302.5
5.5891,302.52
5.5899,302.53
5.5905,302.55
5.5912,302.56
5.5918,302.58
5.5924,302.59
5.593,302.6
5.5936,302.61
5.5942,302.63
5.5948,302.64
5.5956,302.66
5.5967,302.69
5.5979,302.72
5.5991,302.71
5.5999,302.75
5.6006,302.77
5.6015,302.78
5.6021,302.8
5.6027,302.81
5.6034,302.82
5.604,302.84
5.6046,302.85
5.6052,302.86
5.6058,302.88
5.6065,302.89
5.6071,302.9
5.6079,302.93
5.6089,302.96
5.6102,302.99
5.6117,303.02
5.6126,303.02
5.6135,303.04
5.6143,303.06
5.615,303.07
5.6157,303.09
5.6164,303.11
5.6174,303.13
5.6185,303.16
5.6198,303.18
5.6208,303.19
5.6214,303.21
5.622,303.22
5.6226,303.25
5.6235,303.26
5.6242,303.27
5.6248,303.29
5.6255,303.3
5.6261,303.31
5.6267,303.33
5.6274,303.34
5.628,303.35
5.6287,303.37
5.6295,303.39
5.6304,303.41
5.6315,303.44
5.6326,303.44
5.6332,303.47
5.6342,303.5
5.6351,303.51
5.6358,303.52
5.6364,303.54
5.637,303.55
5.6377,303.56
5.6383,303.58
5.6389,303.58
5.6395,303.6
5.6402,303.62
5.641,303.64
5.6419,303.68
5.6431,303.67
5.6438,303.69
5.6445,303.7
5.6452,303.72
5.6457,303.73
5.6463,303.75
5.6469,303.76
5.6477,303.78
5.6484,303.8
5.6494,303.82
5.6503,303.85
5.6515,303.87
5.6527,303.9
5.6541,303.92
5.6551,303.93
5.6557,303.95
5.6564,303.96
5.657,303.99
5.658,304.02
5.6591,304.05
5.6604,304.05
5.6611,304.06
5.6618,304.09
5.6627,304.11
5.6635,304.13
5.6642,304.14
5.6649,304.15
5.6656,304.17
5.6662,304.18
5.6669,304.19
5.6675,304.2
5.6681,304.22
5.6689,304.24
5.6699,304.26
5.6706,304.27
5.6713,304.29
5.6721,304.31
5.6728,304.33
5.6738,304.35
5.6748,304.34
5.6754,304.36
5.6761,304.38
5.6768,304.4
5.6774,304.41
5.678,304.43
5.6786,304.44
5.6792,304.46
5.6799,304.47
5.6805,304.48
5.6811,304.5
5.6819,304.52
5.6828,304.54
5.6838,304.57
5.685,304.6
5.6864,304.63
5.688,304.67
5.6898,304.68
5.6905,304.7
5.6912,304.72
5.6919,304.74
5.6927,304.76
5.6934,304.77
5.6941,304.79
5.6948,304.8
5.6956,304.81
5.6963,304.83
5.6969,304.84
5.6976,304.85
5.6982,304.87
5.6991,304.89
5.7001,304.91
5.701,304.92
5.7016,304.94
5.7022,304.95
5.7028,304.97
5.7036,305
5.7046,305.03
5.7058,305.02
5.7067,305.04
5.7078,305.09
5.7087,305.11
5.7097,305.11
5.7107,305.14
5.712,305.18
5.7127,305.19
5.7134,305.2
5.7141,305.22
5.715,305.24
5.7159,305.27
5.7171,305.3
5.7184,305.33
5.7197,305.35
5.721,305.34
5.7217,305.36
5.7224,305.39
5.723,305.43
5.7243,305.42
5.725,305.44
5.7262,305.51
5.7273,305.52
5.7279,305.51
5.7286,305.55
5.7305,305.54
5.7313,305.56
5.732,305.6
5.7328,305.64
5.7343,305.63
5.7349,305.66
5.7359,305.7
5.7366,305.71
5.7373,305.72
5.7379,305.73
5.7385,305.75
5.7392,305.76
5.7398,305.77
5.7404,305.78
5.741,305.8
5.7418,305.82
5.7426,305.84
5.7435,305.86
5.7445,305.87
5.7449,305.89
5.7459,305.92
5.747,305.91
5.7476,305.93
5.7486,305.98
5.7494,306.01
5.7505,306
5.7514,306.02
5.753,306.04
5.7537,306.06
5.7543,306.08
5.755,306.1
5.7557,306.11
5.7563,306.12
5.7568,306.14
5.7574,306.16
5.758,306.17
5.7586,306.18
5.7592,306.19
5.7599,306.21
5.7607,306.23
5.7618,306.26
5.7632,306.31
5.7649,306.34
5.766,306.34
5.7668,306.36
5.7676,306.37
5.7682,306.39
5.7691,306.41
5.7698,306.43
5.7705,306.43
5.7712,306.46
5.772,306.48
5.773,306.51
5.774,306.52
5.7748,306.54
5.7756,306.56
5.7767,306.59
5.7778,306.58
5.7784,306.61
5.7794,306.63
5.7801,306.65
5.7808,306.66
5.7814,306.68
5.7823,306.7
5.7832,306.72
5.7843,306.75
5.7853,306.78
5.7867,306.82
5.7884,306.84
5.7893,306.85
5.7903,306.87
5.7913,306.89
5.7921,306.92
5.7929,306.93
5.7935,306.94
5.7941,306.96
5.7947,306.97
5.7952,306.98
5.7958,306.99
5.7964,307
5.797,307.01
5.7976,307.04
5.7984,307.05
5.799,307.06
5.7996,307.07
5.8001,307.08
5.8007,307.1
5.8016,307.13
5.8027,307.15
5.8039,307.16
5.8045,307.17
5.8054,307.21
5.8062,307.23
5.8072,307.24
5.8081,307.27
5.8096,307.29
5.8108,307.34
5.8116,307.36
5.8126,307.35
5.8136,307.37
5.8147,307.43
5.8156,307.45
5.8164,307.44
5.8172,307.45
5.8182,307.5
5.8189,307.52
5.8197,307.5
5.8206,307.52
5.8216,307.58
5.8225,307.6
5.8235,307.58
5.8247,307.61
5.8257,307.67
5.8268,307.68
5.8274,307.69
5.8281,307.69
5.8286,307.71
5.8296,307.74
5.8302,307.75
5.8308,307.76
5.8315,307.77
5.8321,307.79
5.8327,307.8
5.8336,307.82
5.8344,307.84
5.8355,307.86
5.8364,307.88
5.837,307.89
5.8376,307.9
5.8381,307.91
5.8387,307.93
5.8392,307.94
5.8398,307.95
5.8403,307.96
5.8409,307.98
5.8417,308
5.8424,308.02
5.8435,308.04
5.8442,308.05
5.8448,308.06
5.8454,308.07
5.8459,308.09
5.8466,308.11
5.8472,308.12
5.848,308.14
5.8487,308.15
5.8496,308.18
5.8508,308.21
5.8523,308.25
5.8535,308.26
5.8542,308.27
5.8549,308.27
5.8555,308.29
5.8561,308.3
5.8566,308.32
5.8572,308.33
5.8577,308.35
5.8586,308.37
5.8596,308.39
5.861,308.44
5.8618,308.44
5.8626,308.45
5.8634,308.48
5.8645,308.5
5.8656,308.55
5.8663,308.54
5.867,308.57
5.8685,308.6
5.8701,308.64
5.8709,308.66
5.8716,308.65
5.8722,308.68
5.8738,308.7
5.8755,308.75
5.8763,308.76
5.8769,308.77
5.8775,308.78
5.8781,308.8
5.8787,308.81
5.8794,308.82
5.8799,308.84
5.8805,308.85
5.8811,308.86
5.8817,308.88
5.8822,308.89
5.8828,308.9
5.8834,308.91
5.8839,308.92
5.8845,308.94
5.8852,308.95
5.8858,308.96
5.8864,308.98
5.8869,308.99
5.8875,309.01
5.8882,309.03
5.8893,309.06
5.8904,309.05
5.8911,309.06
5.8917,309.11
5.8925,309.13
5.8933,309.12
5.8943,309.17
5.8954,309.18
5.8962,309.19
5.897,309.21
5.8976,309.23
5.8982,309.24
5.8988,309.26
5.8994,309.27
5.9,309.28
5.9005,309.29
5.9013,309.31
5.902,309.33
5.903,309.35
5.9042,309.38
5.9056,309.41
5.9067,309.45
5.9075,309.45
5.9082,309.47
5.9087,309.48
5.9093,309.49
5.9099,309.5
5.9105,309.51
5.911,309.52
5.9116,309.54
5.9124,309.56
5.9132,309.59
5.9144,309.61
5.9155,309.59
5.9163,309.65
5.9171,309.67
5.9181,309.68
5.9186,309.69
5.9192,309.71
5.9198,309.72
5.9203,309.73
5.921,309.74
5.922,309.76
5.9227,309.78
5.9234,309.8
5.924,309.81
5.9246,309.82
5.9252,309.84
5.9257,309.85
5.9263,309.86
5.9269,309.87
5.9274,309.89
5.9282,309.91
5.929,309.92
5.93,309.94
5.9307,309.96
5.9314,309.98
5.932,309.99
5.9326,310.01
5.9332,310.02
5.9338,310.03
5.9347,310.06
5.9355,310.08
5.9367,310.09
5.9373,310.11
5.9379,310.12
5.9384,310.13
5.939,310.14
5.9395,310.16
5.9401,310.17
5.9406,310.18
5.9414,310.2
5.9422,310.23
5.9432,310.25
5.9442,310.26
5.945,310.27
5.9455,310.28
5.9461,310.29
5.9467,310.31
5.9472,310.32
5.9478,310.33
5.9483,310.35
5.9489,310.36
5.9495,310.38
5.95,310.39
5.9508,310.41
5.9515,310.43
5.9525,310.46
5.9537,310.49
5.955,310.51
5.956,310.53
5.957,310.55
5.9579,310.57
5.9584,310.58
5.9589,310.59
5.9595,310.6
5.96,310.61
5.9605,310.62
5.961,310.63
5.9617,310.65
5.9624,310.67
5.9633,310.68
5.9642,310.71
5.9651,310.73
5.9662,310.76
5.9673,310.8
5.9686,310.81
5.9694,310.83
5.9701,310.84
5.9707,310.83
5.9712,310.85
5.9718,310.86
5.9724,310.88
5.9729,310.89
5.9735,310.91
5.9742,310.92
5.9749,310.95
5.9758,310.97
5.9769,311.01
5.9781,311.03
5.979,311.04
5.9797,311.05
5.9804,311.07
5.981,311.08
5.9815,311.09
5.9821,311.1
5.9826,311.11
5.9834,311.14
5.9844,311.13
5.9849,311.15
5.9857,311.19
5.9863,311.21
5.9871,311.21
5.9878,311.23
5.9882,311.24
5.9889,311.26
5.9898,311.28
5.9908,311.3
5.9915,311.31
5.9922,311.33
5.9929,311.35
5.9939,311.39
5.9951,311.42
5.9962,311.42
5.9969,311.44
5.9976,311.45
5.9983,311.46
5.9989,311.48
5.9995,311.49
6.0001,311.51
6.0009,311.53
6.002,311.56
6.0031,311.56
6.0039,311.58
6.0046,311.59
6.0051,311.61
6.0056,311.62
6.0062,311.64
6.0067,311.65
6.0072,311.67
6.0079,311.68
6.0086,311.69
6.0093,311.71
6.0102,311.74
6.0113,311.77
6.012,311.78
6.0127,311.77
6.0132,311.8
6.0141,311.83
6.0152,311.85
6.0163,311.89
6.0177,311.89
6.0183,311.91
6.0188,311.92
6.0194,311.94
6.0202,311.98
6.0212,311.96
6.0219,311.98
6.0225,312
6.0231,312.01
6.0237,312.03
6.0243,312.04
6.0248,312.06
6.0254,312.07
6.026,312.09
6.0266,312.1
6.0271,312.11
6.0276,312.12
6.0281,312.13
6.0287,312.14
6.0292,312.16
6.0299,312.18
6.0306,312.19
6.0311,312.2
6.0317,312.21
6.0322,312.22
6.0328,312.24
6.0335,312.25
6.0344,312.27
6.0355,312.3
6.0367,312.32
6.0378,312.35
6.039,312.42
6.0401,312.4
6.0411,312.42
6.042,312.46
6.0426,312.47
6.0432,312.48
6.0439,312.49
6.0444,312.5
6.045,312.51
6.0455,312.52
6.0461,312.53
6.0466,312.55
6.0473,312.57
6.0483,312.6
6.0495,312.63
6.051,312.67
6.0521,312.68
6.0528,312.69
6.0534,312.7
6.054,312.71
6.0545,312.72
6.055,312.73
6.0555,312.75
6.0563,312.78
6.0573,312.8
6.0583,312.81
6.0589,312.83
6.0595,312.85
6.0601,312.86
6.0607,312.87
6.0613,312.88
6.0619,312.89
6.0624,312.9
6.063,312.92
6.0636,312.93
6.0645,312.95
6.0655,312.98
6.0667,313.01
6.0682,313.04
6.0695,313.07
6.0707,313.11
6.0713,313.13
6.072,313.12
6.0727,313.14
6.0737,313.19
6.0745,313.19
6.0751,313.2
6.0757,313.22
6.0763,313.23
6.0768,313.24
6.0774,313.26
6.0779,313.27
6.0785,313.28
6.0792,313.31
6.0802,313.3
6.0808,313.34
6.0814,313.35
6.0819,313.36
6.0825,313.38
6.083,313.4
6.0838,313.41
6.0845,313.43
6.0851,313.44
6.0857,313.45
6.0862,313.46
6.0868,313.48
6.0873,313.49
6.0879,313.52
6.0887,313.54
6.0897,313.56
6.0907,313.59
6.0919,313.62
6.0931,313.66
6.0945,313.69
6.096,313.67
6.0967,313.72
6.0975,313.72
6.0982,313.71
6.0992,313.78
6.1024,313.85
6.1047,313.83
6.1057,313.84
6.1065,313.89
6.1072,313.93
6.1084,313.93
6.1095,313.96
6.1101,313.98
6.1107,314
6.1115,314.03
6.1125,314.02
6.1131,314.04
6.1142,314.1
6.115,314.09
6.1158,314.11
6.1163,314.12
6.1169,314.14
6.1174,314.15
6.1179,314.17
6.1185,314.18
6.119,314.19
6.1195,314.2
6.12,314.21
6.1205,314.24
6.1213,314.25
6.1218,314.26
6.1224,314.27
6.1229,314.28
6.1234,314.29
6.1242,314.31
6.1249,314.33
6.1255,314.36
6.1264,314.38
6.127,314.39
6.1276,314.4
6.1282,314.41
6.1287,314.43
6.1292,314.44
6.1298,314.46
6.1305,314.48
6.1315,314.51
6.1326,314.54
6.1338,314.56
6.1344,314.57
6.135,314.59
6.1355,314.6
6.136,314.61
6.1365,314.62
6.137,314.63
6.1376,314.64
6.1381,314.66
6.1388,314.64
6.1393,314.68
6.1398,314.71
6.1406,314.73
6.1417,314.77
6.1429,314.75
6.1437,314.79
6.1444,314.81
6.145,314.83
6.1457,314.84
6.1462,314.86
6.1473,314.89
6.1481,314.92
6.1487,314.92
6.1494,314.95
6.1509,314.99
6.1524,315
6.1534,315.03
6.1541,315.05
6.1547,315.07
6.1554,315.09
6.156,315.11
6.1566,315.09
6.1572,315.13
6.1577,315.14
6.1582,315.15
6.1587,315.17
6.1592,315.18
6.1597,315.19
6.1603,315.2
6.1608,315.21
6.1613,315.22
6.1618,315.23
6.1623,315.24
6.1628,315.26
6.1634,315.27
6.1643,315.29
6.165,315.32
6.1657,315.33
6.1661,315.34
6.1668,315.36
6.1676,315.38
6.1683,315.4
6.169,315.41
6.1695,315.43
6.17,315.44
6.1705,315.45
6.171,315.46
6.1716,315.47
6.1721,315.48
6.1726,315.51
6.1733,315.52
6.1738,315.53
6.1744,315.54
6.1749,315.55
6.1754,315.57
6.1761,315.6
6.177,315.62
6.1782,315.65
6.1791,315.64
6.1796,315.66
6.1806,315.71
6.1812,315.73
6.182,315.72
6.1827,315.75
6.1835,315.76
6.1841,315.78
6.1847,315.8
6.1852,315.82
6.186,315.83
6.1867,315.85
6.1874,315.87
6.188,315.88
6.1885,315.89
6.1891,315.91
6.1898,315.92
6.1906,315.95
6.1914,315.97
6.1923,315.98
6.193,316
6.1936,316.01
6.1943,316.02
6.1948,316.04
6.1953,316.06
6.1958,316.08
6.1965,316.09
6.1972,316.1
6.1978,316.12
6.1983,316.13
6.1988,316.14
6.1995,316.16
6.2004,316.19
6.2016,316.22
6.2029,316.25
6.2041,316.28
6.2051,316.31
6.2057,316.34
6.2068,316.32
6.2075,316.35
6.2083,316.36
6.2089,316.38
6.2094,316.41
6.2099,316.42
6.2104,316.43
6.211,316.44
6.2115,316.46
6.2122,316.48
6.2129,316.49
6.2138,316.51
6.2144,316.53
6.2151,316.55
6.2157,316.57
6.2165,316.59
6.2174,316.62
6.2184,316.6
6.219,316.63
6.2195,316.64
6.2201,316.67
6.2207,316.68
6.2213,316.71
6.2219,316.72
6.2225,316.73
6.223,316.75
6.2235,316.76
6.2241,316.77
6.2246,316.78
6.2251,316.79
6.2257,316.81
6.2262,316.82
6.227,316.84
6.2279,316.88
6.229,316.93
6.2303,316.93
6.231,316.94
6.2315,316.95
6.232,316.96
6.2325,316.98
6.2331,316.99
6.2338,317.01
6.2346,317.04
6.2355,317.06
6.2366,317.09
6.2375,317.08
6.2379,317.1
6.2388,317.16
6.2395,317.18
6.24,317.15
6.2409,317.18
6.2414,317.19
6.242,317.22
6.2427,317.25
6.2437,317.28
6.2447,317.3
6.2452,317.28
6.2458,317.3
6.2466,317.35
6.2471,317.34
6.2476,317.36
6.2484,317.38
6.2494,317.42
6.2506,317.4
6.2512,317.42
6.2518,317.46
6.2524,317.48
6.2529,317.49
6.2535,317.5
6.254,317.51
6.2545,317.52
6.255,317.54
6.2557,317.55
6.2563,317.58
6.2572,317.61
6.2584,317.63
6.2594,317.63
6.2599,317.65
6.2609,317.69
6.2616,317.72
6.2627,317.73
6.2638,317.75
6.2644,317.76
6.2651,317.79
6.2658,317.81
6.2663,317.83
