Packet #,Checksum Status,Output Checksum,magic1,magic2,state,typeID,PAD,PAD,pwr_ctr,flight_ctr,checksum,magic3,latitude,longitude,height,northVel,eastVel,downVel,posAccuracy,year,month,day,hour,minute,second,numSatellites,fixQuality,PAD,PAD,PAD,Packet (hex)
254774,OK,1175593323,43690,170,14,5,0,0,36685201960,401130269,1175593323,3435973836,35.3154186,-117.7093191,1219154,8,-17,-37,254,2022,4,23,16,30,41,28,3,0,0,0,6ac6fda25fa84140663bf07b656d5dc0529a120008000000efffffffdbfffffffe000000e6070417101e291c03000000aaaaaa0e0500000028c29b8a080000001dc3e817000000006b211246cccccccc
255161,OK,3529111436,43690,170,14,5,0,0,36686251604,402179913,3529111436,3435973836,35.3154186,-117.7093189,1219123,-48,17,-36,253,2022,4,23,16,30,42,28,3,0,0,0,6ac6fda25fa84140d27b197b656d5dc0339a1200d0ffffff11000000dcfffffffd000000e6070417101e2a1c03000000aaaaaa0e0500000054c6ab8a0800000049c7f817000000008cf759d2cccccccc
255548,OK,1087486839,43690,170,14,5,0,0,36687299208,403227517,1087486839,3435973836,35.3154188,-117.7093187,1219111,57,-7,-6,253,2022,4,23,16,30,43,28,3,0,0,0,9345aba45fa841403dbc427a656d5dc0279a120039000000f9fffffffafffffffd000000e6070417101e2b1c03000000aaaaaa0e0500000088c2bb8a080000007dc308180000000077bbd140cccccccc
255911,OK,2292126748,43690,170,14,5,0,0,36688349188,404277497,2292126748,3435973836,35.3154191,-117.7093186,1219096,-50,0,-47,252,2022,4,23,16,30,44,28,3,0,0,0,52842fa75fa84140725cd779656d5dc0189a1200ceffffff00000000d1fffffffc000000e6070417101e2c1c03000000aaaaaa0e0500000004c8cb8a08000000f9c81818000000001c149f88cccccccc
256294,OK,544763721,43690,170,14,5,0,0,36689396847,405325156,544763721,3435973836,35.3154192,-117.7093184,1219088,43,16,-26,252,2022,4,23,16,30,45,29,3,0,0,0,e74306a85fa84140de9c0079656d5dc0109a12002b00000010000000e6fffffffc000000e6070417101e2d1d03000000aaaaaa0e050000006fc4db8a0800000064c5281800000000496f7820cccccccc
256682,OK,3413112003,43690,170,14,5,0,0,36690445730,406374039,3413112003,3435973836,35.3154196,-117.7093181,1219043,0,17,24,251,2022,4,23,16,30,46,29,3,0,0,0,3a4261ab5fa841407e7dbe77656d5dc0e3991200000000001100000018000000fb000000e6070417101e2e1d03000000aaaaaa0e05000000a2c5eb8a0800000097c6381800000000c3f46fcbcccccccc
257075,OK,1782655417,43690,170,14,5,0,0,36691490128,407418437,1782655417,3435973836,35.3154201,-117.7093182,1219087,40,-41,-62,251,2022,4,23,16,30,47,29,3,0,0,0,220093af5fa8414049dd2978656d5dc00f9a120028000000d7ffffffc2fffffffb000000e6070417101e2f1d03000000aaaaaa0e0500000050b5fb8a0800000045b6481800000000b929416acccccccc
257446,OK,1495165264,43690,170,14,5,0,0,36692539926,408468235,1495165264,3435973836,35.3154206,-117.7093184,1219106,55,-16,-27,251,2022,4,23,16,30,48,30,3,0,0,0,0d0abec4b35fa84140de9c0079656d5dc0229a120037000000f0ffffffe5fffffffb000000e6070417101e301e03000000aaaaaa0e0500000016ba0b8b080000000bbb58180000000050691e59cccccccc
257828,OK,3459973243,43690,170,14,5,0,0,36693587437,409515746,3459973243,3435973836,35.3154212,-117.7093183,1219184,50,5,-89,250,2022,4,23,16,30,49,30,3,0,0,0,873bcdb85fa84140133d9578656d5dc0709a12003200000005000000a7fffffffa000000e6070417101e311e03000000aaaaaa0e05000000edb51b8b08000000e2b66818000000007b003bcecccccccc
258032,OK,2955651340,43690,170,14,5,0,0,36694089986,410018295,2955651340,3435973836,35.3154212,-117.7093182,1219293,-50,-19,-79,250,2022,4,23,16,30,50,30,3,0,0,0,873bcdb85fa8414049dd2978656d5dc0dd9a1200ceffffffedffffffb1fffffffa000000e6070417101e321e03000000aaaaaa0e050000000261238b08000000f7617018000000000ca92bb0cccccccc
258435,OK,3491858913,43690,170,14,5,0,0,36695175863,411104172,3491858913,3435973836,35.3154214,-117.7093181,1219367,83,-5,-89,249,2022,4,23,16,30,51,30,3,0,0,0,b1ba7aba5fa841407e7dbe77656d5dc0279b120053000000fbffffffa7fffffff9000000e6070417101e331e03000000aaaaaa0e05000000b7f2338b08000000acf3801800000000e18921d0cccccccc
258817,OK,4118661178,43690,170,14,5,0,0,36696210980,412139289,4118661178,3435973836,35.315422,-117.7093178,1219413,48,11,-107,249,2022,4,23,16,30,52,30,3,0,0,0,2e3883bf5fa841401f5e7c76656d5dc0559b1200300000000b00000095fffffff9000000e6070417101e341e03000000aaaaaa0e0500000024be438b0800000019bf9018000000003ac87df5cccccccc
259213,OK,3041859953,43690,170,14,5,0,0,36697277627,413205936,3041859953,3435973836,35.3154221,-117.7093174,1219346,19,37,-38,249,2022,4,23,16,30,53,30,3,0,0,0,c3f759c05fa84140f5dece74656d5dc0129b12001300000025000000dafffffff9000000e6070417101e351e03000000aaaaaa0e05000000bb04548b08000000b005a1180000000071194fb5cccccccc
259595,OK,58769857,43690,170,14,5,0,0,36698314883,414243192,58769857,3435973836,35.3154219,-117.7093171,1219420,-58,-6,-118,249,2022,4,23,16,30,54,30,3,0,0,0,9978acbe5fa8414096bf8c73656d5dc05c9b1200c6fffffffaffffff8afffffff9000000e6070417101e361e03000000aaaaaa0e0500000083d8638b0800000078d9b01800000000c1c18003cccccccc
259998,OK,3215622180,43690,170,14,5,0,0,36699382170,415310479,3215622180,3435973836,35.3154215,-117.709317,1219466,-50,-7,-37,249,2022,4,23,16,30,55,30,3,0,0,0,467a51bb5fa84140cc5f2173656d5dc08a9b1200cefffffff9ffffffdbfffffff9000000e6070417101e371e03000000aaaaaa0e050000009a21748b080000008f22c118000000002480aabfcccccccc
260388,OK,3982422828,43690,170,14,5,0,0,36700434443,416362752,3982422828,3435973836,35.3154206,-117.7093169,1219385,-94,16,-49,249,2022,4,23,16,30,56,30,3,0,0,0,0d0abec4b35fa841400100b672656d5dc0399b1200a2ffffff10000000cffffffff9000000e6070417101e381e03000000aaaaaa0e050000000b30848b080000000031d118000000002cf35eedcccccccc
260773,OK,3646205016,43690,170,14,5,0,0,36701470571,417398880,3646205016,3435973836,35.3154203,-117.7093165,1219388,12,28,-44,249,2022,4,23,16,30,57,30,3,0,0,0,4c7f40b15fa84140d8800871656d5dc03c9b12000c0000001c000000d4fffffff9000000e6070417101e391e03000000aaaaaa0e050000006bff938b080000006000e1180000000058ac54d9cccccccc
261165,OK,1321541081,43690,170,14,5,0,0,36702518140,418446449,1321541081,3435973836,35.3154203,-117.7093164,1219488,-17,-9,-159,249,2022,4,23,16,30,58,30,3,0,0,0,4c7f40b15fa841400d219d70656d5dc0a09b1200effffffff7ffffff61fffffff9000000e6070417101e3a1e03000000aaaaaa0e050000007cfba38b0800000071fcf01800000000d91dc54ecccccccc
261557,OK,391435193,43690,170,14,5,0,0,36703566296,419494605,391435193,3435973836,35.3154203,-117.7093163,1219511,27,16,-86,249,2022,4,23,16,30,59,30,3,0,0,0,4c7f40b15fa8414043c13170656d5dc0b79b12001b00000010000000aafffffff9000000e6070417101e3b1e03000000aaaaaa0e05000000d8f9b38b08000000cdfa001900000000b9d35417cccccccc
